date,review,rating,user,source,month,year,neg_review,compound_score,pos_score,review_lem
2018-11-02 03:24:37,"The images loading time takes quite long, app keeps prompting to enter login and password if accidentally hit back button. Should further improve to make it user friendly. If possible please add more selection of products. Overall is still acceptable.",4,KK Lee,googleplay,11,2018,0,0.8074,0.222,image loading time take quite long keep prompting enter login password accidentally hit back button improve make user friendly possible please add selection product overall still acceptable
2018-10-27 07:30:04,Not the best experience,4,Lawrence the unicorn,googleplay,10,2018,0,-0.5216,0.0,best experience
2018-11-01 23:11:24,Good,4,rina kho,googleplay,11,2018,0,0.4404,1.0,good
2018-10-24 15:48:47,convenient,4,A Google user,googleplay,10,2018,0,0.0,0.0,convenient
2018-10-17 21:55:36,Great app!,4,A Google user,googleplay,10,2018,0,0.6588,0.815,great
2018-10-08 22:00:37,Good!,4,Karen Yong,googleplay,10,2018,0,0.4926,1.0,good
2018-10-03 09:43:33,Good,4,C P,googleplay,10,2018,0,0.4404,1.0,good
2018-10-08 15:44:19,Good,4,Chan Carol,googleplay,10,2018,0,0.4404,1.0,good
2018-09-10 11:06:52,"Would be good if the filter can add sub category eg. Under paper products, filter by tissue or toilet rolls",4,Adeline Tan,googleplay,9,2018,0,0.4404,0.132,would good filter add sub category eg paper product filter tissue toilet roll
2018-09-09 15:11:55,Overall quite ok except that the search function gives funny results when you search for something not available,4,Mei-Lin Au,googleplay,9,2018,0,0.659,0.252,overall quite ok except search function give funny result search something available
2018-09-09 20:07:41,Fairly easy to navigate.,4,Chiewgee Teo,googleplay,9,2018,0,0.4404,0.492,fairly easy navigate
2018-09-13 20:48:23,Ez,4,Phee Jennifer,googleplay,9,2018,0,0.3612,1.0,ez
2018-09-05 10:07:25,Should have added an option to let NTUC member earn link point,4,Anthony Ow,googleplay,9,2018,0,0.0,0.0,added option let member earn link point
2018-08-26 20:22:14,Grocery shopping is made convenient with this app as I can avoid the long queues. The quality of the delivered fresh produce is quite fresh too. It will be better if NTUC can include fresh meat and poultry for home delivery!,4,Natalie Chen,googleplay,8,2018,0,0.8012,0.214,grocery shopping made convenient avoid long queue quality delivered fresh produce quite fresh better include fresh meat poultry home delivery
2018-08-26 11:07:06,"Good n easy app, esp with promo for free delivery. Please provide option to delete any selected items before checkout.",4,Mic Tan,googleplay,8,2018,0,0.886,0.416,good n easy esp promo free delivery please provide option delete selected item checkout
2018-08-24 23:08:27,Good in having free delivery (reach the required amount),4,雪人Sharon Ang,googleplay,8,2018,0,0.743,0.549,good free delivery reach required amount
2018-08-28 23:10:55,Good enough. Can find 60% or more of the products that you get in NTUC.,4,Yiau Yee Chia,googleplay,8,2018,0,0.4404,0.172,good enough find product get
2018-08-28 17:53:15,Good for my first try. Could have been better but overall it was easy to use,4,carrine cheong,googleplay,8,2018,0,0.775,0.373,good first try could better overall easy use
2018-08-29 21:01:45,Love it. Would prefer to have a stay logged in option,4,A Google user,googleplay,8,2018,0,0.6369,0.296,love would prefer stay logged option
2018-08-30 12:45:40,"Fast,convenient,easy to use.",4,A Google user,googleplay,8,2018,0,0.0,0.0,fast convenient easy use
2018-08-29 08:16:36,Easy to use,4,Kam Thai Wong,googleplay,8,2018,0,0.4404,0.592,easy use
2018-08-12 14:42:02,"System has been upgraded.. i am now able to place my order thru app without 
any issue... thanks !!",4,Kriszel co,googleplay,8,2018,0,-0.457,0.0,system upgraded able place order thru without issue thanks
2018-08-14 16:33:19,"So far, it has been a breeze to order. Really good for busy mums.",4,A Google user,googleplay,8,2018,0,0.4927,0.197,far breeze order really good busy mum
2018-08-17 15:31:45,Everything seems ok now.,4,Lin Chia Goh,googleplay,8,2018,0,0.296,0.423,everything seems ok
2018-08-13 13:20:13,I am happy shopping here,4,Siti Norlelawati,googleplay,8,2018,0,0.5719,0.481,happy shopping
2018-08-16 22:11:45,Improve more slot for delivery,4,Tan BH,googleplay,8,2018,0,0.4404,0.42,improve slot delivery
2018-08-23 20:15:15,Much better than precious version,4,Kathy Ahmad,googleplay,8,2018,0,0.765,0.688,much better precious version
2018-08-22 06:47:43,So far so good,4,A Google user,googleplay,8,2018,0,0.6213,0.576,far good
2018-08-19 13:47:01,Easy to use,4,Aloysius Liew,googleplay,8,2018,0,0.4404,0.592,easy use
2018-08-23 11:33:35,Great app,4,Wendy Tekunan,googleplay,8,2018,0,0.6249,0.804,great
2018-08-09 18:38:58,Easy and convenient to use; good and accurate search engine,4,A Google user,googleplay,8,2018,0,0.7003,0.42,easy convenient use good accurate search engine
2018-08-09 18:19:04,Easy to use,4,D Law,googleplay,8,2018,0,0.4404,0.592,easy use
2018-08-06 15:13:38,I find this fun and their delivery can be on the next day even! 👍🏻,4,Lilian Chua,googleplay,8,2018,0,0.633,0.188,find fun delivery next day even
2018-07-31 08:53:17,"can improve more on interface so user feels more secure when submitting 
orders",4,Afifah Idrus,googleplay,7,2018,0,0.6801,0.337,improve interface user feel secure submitting order
2018-07-25 20:24:11,Easy to use. Good!,4,Rachel Thian,googleplay,7,2018,0,0.7263,0.753,easy use good
2018-07-29 22:09:29,Works well. Easy to use.,4,Onkar Malani,googleplay,7,2018,0,0.6124,0.625,work well easy use
2018-07-24 09:32:24,Adequate Would recommend,4,Pepijn Lai,googleplay,7,2018,0,0.5267,0.815,adequate would recommend
2018-07-23 13:57:39,User friendly.,4,M LOH,googleplay,7,2018,0,0.4939,0.762,user friendly
2018-07-14 16:13:31,Easy for me not to carry heavy thing if i going ntuc near my place,4,sherry sharifah,googleplay,7,2018,0,0.4404,0.172,easy carry heavy thing going near place
2018-07-08 07:18:04,I always use for my groceries buy,4,haini Jai,googleplay,7,2018,0,0.0,0.0,always use grocery buy
2018-07-06 14:33:45,"General is easy to use. Except that I could not find the purchase with 
purchase section.",4,Zerlei Hua,googleplay,7,2018,0,0.4404,0.162,general easy use except could find purchase purchase section
2018-07-06 08:58:16,No longer need to carry bulk item home! Get updates from offers and promo!,4,Joanne Ong,googleplay,7,2018,0,-0.4184,0.0,longer need carry bulk item home get update offer promo
2018-07-01 11:15:27,Easy to use,4,Liza Garcia,googleplay,7,2018,0,0.4404,0.592,easy use
2018-06-30 22:38:33,Good,4,Adriel Chia,googleplay,6,2018,0,0.4404,1.0,good
2018-06-17 14:27:02,"Everything is ok except that im not sure if this app allows us to update 
our ntuc membership card details to gain points.",4,Oyah Syasya,googleplay,6,2018,0,0.5629,0.203,everything ok except im sure allows u update membership card detail gain point
2018-06-10 23:53:10,"App have improved since the last time I used it in 2016. Definitely will 
use it for online delivery again.",4,Jolyn Teng,googleplay,6,2018,0,0.7003,0.244,improved since last time used definitely use online delivery
2018-06-05 23:46:16,"Better than previous version.no technical fault as compared to previous 
version.gd",4,Sharon Xie,googleplay,6,2018,0,0.0516,0.199,better previous version technical fault compared previous version gd
2018-06-07 12:14:18,Very helpful in knowing offers and making shopping easier,4,Annapoorani Ravi,googleplay,6,2018,0,0.7089,0.457,helpful knowing offer making shopping easier
2018-06-13 11:35:39,My first time using this apps. Will get better with familiarisation.,4,Tazzy Han,googleplay,6,2018,0,0.4404,0.225,first time using get better familiarisation
2018-06-18 03:30:39,Quite comprehensive list of items available,4,Jacklyn Nio,googleplay,6,2018,0,0.3167,0.314,quite comprehensive list item available
2018-06-10 14:38:06,Easy to used,4,Katherine Chua,googleplay,6,2018,0,0.4404,0.592,easy used
2018-05-25 10:02:28,"The app is intuitive and easy to use. The only concern is the buttons to 
add are too close and cause users to add items although they do not need 
them. The add to cart button should not be placed too close to the quantity 
lest incurring new orders unnecessarily. Thanks.",4,MimS Mohamed,googleplay,5,2018,0,0.7003,0.106,intuitive easy use concern button add close cause user add item although need add cart button placed close quantity lest incurring new order unnecessarily thanks
2018-05-28 02:59:24,"Generally good app. A bit confusing as need to repeat key in item quantity 
when scrolling. A save button will be good. Cannot delete item at checkout 
cart.",4,A Google user,googleplay,5,2018,0,0.7964,0.258,generally good bit confusing need repeat key item quantity scrolling save button good cannot delete item checkout cart
2018-05-27 18:04:35,"So far so good. Except yest keep hanging and technical errors... then 
realise from website that they r doing technical maintence.",4,Lim Wen Ting,googleplay,5,2018,0,0.3961,0.16,far good except yest keep hanging technical error realise website r technical maintence
2018-05-27 20:17:10,A bit slow. Comprehensive options. Fairly straight forward flow.,4,EK Lee,googleplay,5,2018,0,0.4404,0.358,bit slow comprehensive option fairly straight forward flow
2018-05-20 18:25:43,"Good and convinient app but i can't seem to find a way to add in my 
linkpoint detail anywhere.. There goes my rebate...",4,Jebonz King,googleplay,5,2018,0,0.2382,0.081,good convinient seem find way add linkpoint detail anywhere go rebate
2018-05-30 22:35:11,"Would have given five star if apps were to link with ntuc plus card or 
score card",4,Izan Amin,googleplay,5,2018,0,0.0,0.0,would given five star link plus card score card
2018-05-20 20:03:34,App is good. But goods often sold out while available at stores.,4,Tew GE,googleplay,5,2018,0,0.2382,0.151,good good often sold available store
2018-05-19 20:01:10,Ok to use,4,chokka nathan,googleplay,5,2018,0,0.296,0.524,ok use
2018-05-12 14:36:10,"Takes too long for search and adding to the cart. Also why aren't items in 
Finest not listed",4,Norman Teo,googleplay,5,2018,0,0.0,0.0,take long search adding cart also item finest listed
2018-05-05 19:52:29,Some food items available in stores shown as sold out online,4,Adrianna R,googleplay,5,2018,0,0.0,0.0,food item available store shown sold online
2018-05-09 20:26:06,5 stars if search can be improved,4,seng chye ho,googleplay,5,2018,0,0.4767,0.341,star search improved
2018-05-08 16:52:53,Ya no carry free delivery try next time,4,O TiS,googleplay,5,2018,0,-0.5996,0.0,ya carry free delivery try next time
2018-05-06 18:41:25,Functional. Wldnt say experience is exceptional,4,Chee-Keong CHEW,googleplay,5,2018,0,0.0,0.0,functional wldnt say experience exceptional
2018-05-13 17:06:31,Much improved compared to ite earlier version. good job!,4,Leelee Chow,googleplay,5,2018,0,0.7424,0.473,much improved compared ite earlier version good job
2018-05-12 12:13:28,Easy to use,4,Novelty Gifts,googleplay,5,2018,0,0.4404,0.592,easy use
2018-04-13 23:40:53,Improved app relative to the previous version( did not use it at all and would have deleted it if not for the update). Room for improvement for range of products available and search option.  Puzzling that purchases through app do not earn any linkpoints.,4,Augustine Kwek,googleplay,4,2018,0,0.7269,0.127,improved relative previous version use would deleted update room improvement range product available search option puzzling purchase earn linkpoints
2018-04-13 20:56:43,"They should also let us accumulate points using our membership card because 
Giant app allow us to accumulate points by keying our PassionCard number. 
Other than that its good but sometimes items are out of stocks which is 
shocking as NTUC is one of the biggest supermarket in SG.",4,Zaharah Hamid,googleplay,4,2018,0,-0.25,0.086,also let u accumulate point using membership card giant allow u accumulate point keying passioncard number good sometimes item stock shocking one biggest supermarket sg
2018-04-23 17:44:01,"Been using it several times. No issues! Only thing is the fresh produce 
arrived either rotten / not sweet. Please put a bit more heart into 
selection of fresh produce",4,Henry Goh,googleplay,4,2018,0,0.1136,0.215,using several time issue thing fresh produce arrived either rotten sweet please put bit heart selection fresh produce
2018-04-27 02:24:03,"Everything is great only when want to added another quality always back to 
1 instead of 2. Tried few times.. quite annoyed.",4,Jean Leo,googleplay,4,2018,0,0.3626,0.198,everything great want added another quality always back instead tried time quite annoyed
2018-04-25 00:00:02,"It's really not bad but in some point can be better, although a few time of 
missing item while delivery but at last I still able to get it.",4,Cheng Su,googleplay,4,2018,0,0.4791,0.17,really bad point better although time missing item delivery last still able get
2018-04-19 20:02:10,Not so convenient to find items.,4,Eleanor Chionh,googleplay,4,2018,0,0.0,0.0,convenient find item
2018-04-19 22:08:57,Much better now compared to the previous version. Gd job Fairprice!,4,Siti Khadijah Mohd Noor,googleplay,4,2018,0,0.4926,0.242,much better compared previous version gd job
2018-04-19 10:44:35,Convenient to shop at home and still get all discounts :),4,A Google user,googleplay,4,2018,0,0.4588,0.231,convenient shop home still get discount
2018-05-03 08:05:09,"user friendly, not bad.",4,Lilian Njaybe,googleplay,5,2018,0,0.7227,0.752,user friendly bad
2018-04-21 07:49:28,Convenient,4,rusyinni rusanto,googleplay,4,2018,0,0.0,0.0,convenient
2018-03-31 11:15:38,Using app can save time for travelling and shopping. Just FP need to improve on delivery coz either delivery time late for 1+ hr or short of one or two items and happened it 7 out of 10 times.,4,Kyaw Kyaw,googleplay,3,2018,0,0.7269,0.142,using save time travelling shopping fp need improve delivery coz either delivery time late hr short one two item happened time
2018-04-13 14:01:32,"OK. Tested ok. Tested buying ok. 1st time will take some times to appear as it will fill up initial cache and after that, not too bad.",4,Philip Choy,googleplay,4,2018,0,0.431,0.099,ok tested ok tested buying ok st time take time appear fill initial cache bad
2018-03-31 22:30:41,Very expensive to clock 60 dollars to have free delivery. Need to relook at delivery free charges. Delivery date is also too far away for my needs.,4,A Google user,googleplay,3,2018,0,0.6705,0.202,expensive clock dollar free delivery need relook delivery free charge delivery date also far away need
2018-04-09 23:13:06,Laggy at times otherwise its good to go,4,Siti Norindah Parian,googleplay,4,2018,0,0.4404,0.293,laggy time otherwise good go
2018-03-31 02:28:03,"Unfortunately, not all products are available online, although available in store",4,Chong Yeow Ong,googleplay,3,2018,0,-0.34,0.0,unfortunately product available online although available store
2018-04-04 09:43:13,Easy to manoeuvre and search for products,4,Dawn Ong,googleplay,4,2018,0,0.4404,0.326,easy manoeuvre search product
2018-04-03 19:03:51,Ok,4,Ummi Aty,googleplay,4,2018,0,0.296,1.0,ok
2018-04-05 17:53:27,Ok,4,prinechette delfino,googleplay,4,2018,0,0.296,1.0,ok
2018-03-25 00:49:42,HAVE NOT TRY TO USE YET WILL DO  LATER,4,Andrew Kwok,googleplay,3,2018,0,0.0,0.0,try use yet later
2018-03-27 07:39:22,Better than the earlier version.  Still need to improve.,4,sudha selvi,googleplay,3,2018,0,0.7003,0.453,better earlier version still need improve
2018-03-25 17:49:09,Please allow editing at cart,4,Dylan Heng,googleplay,3,2018,0,0.4939,0.583,please allow editing cart
2018-03-27 21:14:27,A lot of improvement compared with the old version. Keep it up!,4,CH Boo,googleplay,3,2018,0,0.5093,0.23,lot improvement compared old version keep
2018-03-17 11:39:34,"Online shopping are Ok, but checking out may take awhile.",4,A Google user,googleplay,3,2018,0,0.0,0.0,online shopping ok checking may take awhile
2018-03-18 01:05:02,Apps is great! If possible...best to have same day delivery.👍👍👍,4,Emelia Chew,googleplay,3,2018,0,0.6588,0.226,great possible best day delivery
2018-02-28 23:29:16,Remember my item in cart when i sign out.  So i can shop when ever i am free and accumulate items until i can get free delivery.,4,Lydia Ng,googleplay,2,2018,0,0.765,0.209,remember item cart sign shop ever free accumulate item get free delivery
2018-02-08 09:57:42,almost same like go to the store. I like the improvement.,4,Charlene Tan,googleplay,2,2018,0,0.7732,0.491,almost like go store like improvement
2018-03-05 09:54:31,Seem quite secured.  However apps can be more efficently implemented.,4,CM C,googleplay,3,2018,0,0.4576,0.25,seem quite secured however efficently implemented
2018-02-07 22:56:00,It Works,4,Fazer 67,googleplay,2,2018,0,0.0,0.0,work
2018-02-10 18:36:06,So far okay,4,Chris Wong,googleplay,2,2018,0,0.2911,0.521,far okay
2018-02-24 13:53:33,Great work,4,Eileen Wong,googleplay,2,2018,0,0.6249,0.804,great work
2018-01-27 20:35:43,"The app is user friendly and I like it - EXCEPT that it crashes every five minutes and I have to reopen again. Please sort out this bug, it's very irritating and detracts from an otherwise good app. EDIT 27.01.18 - the new updated app seems to work much better so far! Hooray!",4,A Google user,googleplay,1,2018,0,0.9283,0.267,user friendly like except crash every five minute reopen please sort bug irritating detracts otherwise good edit new updated seems work much better far hooray
2018-01-30 09:59:03,Excellent and convenient for me to do groceries for bulky day to day necessaries.  Will be good if can accept e wallet payment like dbs PayLah or PayPal do I won't have to key in lengthy card details.,4,Narueren Kirito,googleplay,1,2018,0,0.8934,0.256,excellent convenient grocery bulky day day necessary good accept e wallet payment like db paylah paypal key lengthy card detail
2018-02-01 18:48:00,Great app for those who wants to buy grocery stuffs which is too heavy when bought in-store since they have home delivery option. Fresh vege and meat selection only few but still ok.,4,A Google user,googleplay,2,2018,0,0.4939,0.119,great want buy grocery stuff heavy bought store since home delivery option fresh vege meat selection still ok
2018-01-25 23:09:35,Some of the images for the products are not accurate. And it takes a long time to load images even when I'm on my home Wi-Fi.,4,Tricia Tan,googleplay,1,2018,0,0.0,0.0,image product accurate take long time load image even home wi fi
2018-02-04 18:49:28,Better navigation than before but should provide notes for delivery instruction or call b4 delivery option,4,lynn goh,googleplay,2,2018,0,0.2382,0.115,better navigation provide note delivery instruction call b delivery option
2018-01-28 23:01:53,More friendly use & nice appearance. But I have to log in many times when I continue my shopping list.,4,Aida Yohana,googleplay,1,2018,0,0.4848,0.187,friendly use nice appearance log many time continue shopping list
2018-02-02 17:36:18,Much improved. I am convert from Redmart. Though their interface is still much better.,4,Esther Lee,googleplay,2,2018,0,0.7184,0.333,much improved convert redmart though interface still much better
2018-01-26 00:11:28,It works as expected,4,Justin Szeto,googleplay,1,2018,0,0.0,0.0,work expected
2018-02-04 20:43:46,This is my first on line shop,4,A Google user,googleplay,2,2018,0,0.0,0.0,first line shop
2018-01-31 19:02:00,Ok,4,Tang Hai Soh,googleplay,1,2018,0,0.296,1.0,ok
2018-01-27 16:26:58,Convinience on the go!,4,A Google user,googleplay,1,2018,0,0.0,0.0,convinience go
2018-02-04 12:56:31,Easy to use,4,Wai Hoong Leong,googleplay,2,2018,0,0.4404,0.592,easy use
2018-02-08 23:51:36,convenient 😁,4,Yunlin Lee,googleplay,2,2018,0,0.4588,0.375,convenient
2018-01-18 00:50:51,"It is true that the app keeps crashing but upon clicking on the app again your order is still intact and you can continue shopping from there. The price is the best amongst the main grocery delivery apps, despite its less than exciting UI and some inconvenience I would use the app again .",4,A Google user,googleplay,1,2018,0,0.8893,0.209,true keep crashing upon clicking order still intact continue shopping price best amongst main grocery delivery despite le exciting ui inconvenience would use
2017-09-27 15:41:34,The app always notify me that no connection in my phone while I am connected with wifi. Only once in awhile I can use them properly,4,Elvi Horiyanto,googleplay,9,2017,0,-0.296,0.0,always notify connection phone connected wifi awhile use properly
2017-10-20 20:11:53,It should let us delete individual items. I had to clear my cart and start over after changing my mind.,4,Aihwa,googleplay,10,2017,0,0.3818,0.12,let u delete individual item clear cart start changing mind
2017-08-20 23:04:34,Back button is not intuitive; right away close app. Should add warning or pop up confirmation to exit.,4,Yusak Rabin,googleplay,8,2017,0,-0.34,0.0,back button intuitive right away close add warning pop confirmation exit
2017-08-12 22:41:04,It did throw me out of app once. But overall it a smooth ride.,4,nabira ong,googleplay,8,2017,0,0.0,0.0,throw overall smooth ride
2017-12-31 14:11:01,Overall ok though it did crash a few times.,4,patrina wong,googleplay,12,2017,0,-0.128,0.185,overall ok though crash time
2017-10-10 10:40:45,I hope you can add payment via samsung sap or dbs pay.,4,James Jesus Pasamonte,googleplay,10,2017,0,0.3612,0.203,hope add payment via samsung sap db pay
2018-01-15 08:37:24,It wd be better if i have the choice of redeeming linkpoints for my choice of payment. Be it full or partial redemption.,4,Mohammad Noor Hisyam,googleplay,1,2018,0,0.765,0.239,wd better choice redeeming linkpoints choice payment full partial redemption
2017-08-27 23:16:45,easy to use but crashed a few times,4,Ru-Tian Sun,googleplay,8,2017,0,0.2382,0.218,easy use crashed time
2017-09-26 21:34:30,Convenient for purchase bulky items,4,Sharon Leong,googleplay,9,2017,0,0.0,0.0,convenient purchase bulky item
2018-01-01 11:31:00,App abit slow,4,Sam Ang,googleplay,1,2018,0,0.0,0.0,abit slow
2017-12-27 22:04:54,Prefer to have more choices on selecting the delivery time eg.1pmto3pm or 3pmto5pm,4,Jubelle Tan,googleplay,12,2017,0,0.0,0.0,prefer choice selecting delivery time eg pmto pm pmto pm
2018-01-06 11:11:36,Good app for heavy items in bulk.,4,Noorazhar Noordin,googleplay,1,2018,0,0.4404,0.326,good heavy item bulk
2017-09-20 23:56:28,This app works pretty well for me,4,Kitty Kat,googleplay,9,2017,0,0.6486,0.515,work pretty well
2017-12-24 21:49:35,Will use it,4,Salma Khalik,googleplay,12,2017,0,0.0,0.0,use
2017-10-28 13:54:04,Convenient and easy-to-use,4,Ernst,googleplay,10,2017,0,0.0,0.0,convenient easy use
2017-12-30 18:58:07,It is convenience for me,4,thura win,googleplay,12,2017,0,0.0,0.0,convenience
2017-11-18 18:50:07,Very convinient.,4,Daryl Chan,googleplay,11,2017,0,0.0,0.0,convinient
2017-10-16 22:24:39,Simple to use,4,Sharon Son,googleplay,10,2017,0,0.0,0.0,simple use
2017-07-06 10:50:55,Same day delivery would be very helpfull..,4,Irish Alido,googleplay,7,2017,0,0.0,0.0,day delivery would helpfull
2017-08-05 23:41:26,Convenient and easy to use!,4,Cheryl Lin,googleplay,8,2017,0,0.4926,0.444,convenient easy use
2017-06-10 21:44:45,Not a bad app .,4,Annie so,googleplay,6,2017,0,0.431,0.416,bad
2017-05-31 16:29:19,The apps close 2 times while ordering and lucky all cart items are still there.,4,Lua Aun Wee,googleplay,5,2017,0,0.4215,0.167,close time ordering lucky cart item still
2017-05-24 00:14:46,Should have option to enter LinkCard to earn linkpoints.,4,Juan Poh,googleplay,5,2017,0,0.0,0.0,option enter linkcard earn linkpoints
2017-05-18 20:59:13,How to I delete an item from cart?,4,A Google user,googleplay,5,2017,0,0.0,0.0,delete item cart
2017-05-04 09:24:42,First time using...really gd...,4,A Google user,googleplay,5,2017,0,0.0,0.0,first time using really gd
2017-05-10 18:24:25,No idea,4,A Google user,googleplay,5,2017,0,-0.296,0.0,idea
2017-03-15 18:43:19,"Understand this app is quite new. Not complaining but letting you know that the app frequenlty force closed, loading slow. It would be great if there is chatting options during office hours and options to add NTUC Plus! Card details so members could earn points on both orders on stores and online. Apps are  made for customers convenience. Looking forward for the changes which for sure things would be better in future.",4,Sarina Teng,googleplay,3,2017,0,0.9345,0.172,understand quite new complaining letting know frequenlty force closed loading slow would great chatting option office hour option add plus card detail member could earn point order store online made customer convenience looking forward change sure thing would better future
2017-04-23 21:29:46,App keeps on closing abruptly during browsing. Only good thing is no need to start all over again as the items in the  shopping cart are still intact.,4,Lily Ponnuswathy,googleplay,4,2017,0,0.3612,0.147,keep closing abruptly browsing good thing need start item shopping cart still intact
2017-03-23 05:13:55,Not bad app. Cannot update quantities at one single time for all items.  But checkout very easy and fast.,4,Janice Lee,googleplay,3,2017,0,0.7363,0.268,bad cannot update quantity one single time item checkout easy fast
2017-04-08 12:53:10,Everything i need is all there..just that it takes time to load..please do something about it..thanks :) overall im happy,4,nor fadzillah,googleplay,4,2017,0,0.7717,0.271,everything need take time load please something thanks overall im happy
2017-03-16 22:13:04,App will close by itself when doing search. Seems to be a bug smwhere.,4,kat goh,googleplay,3,2017,0,0.0,0.0,close search seems bug smwhere
2017-03-16 18:54:11,Still trying out,4,Lawrence Yap,googleplay,3,2017,0,0.0,0.0,still trying
2017-04-09 02:43:02,Can have more variety online,4,Jane Lee,googleplay,4,2017,0,0.0,0.0,variety online
2017-03-19 14:13:14,Simple and easy to follow.,4,teong se,googleplay,3,2017,0,0.4404,0.42,simple easy follow
2017-03-09 11:51:38,Good,4,Hameed Hameed,googleplay,3,2017,0,0.4404,1.0,good
2017-02-13 13:15:32,it is good but i wish the lower the free delivery minimum,4,Mei Suaky,googleplay,2,2017,0,0.7992,0.48,good wish lower free delivery minimum
2017-02-12 22:58:58,Easy accessible,4,hema raj,googleplay,2,2017,0,0.4404,0.744,easy accessible
2017-01-07 14:43:56,"The app is easy to use and friendly. However it will be good to give it a fresh look, HonestBee app is much better in terms of look and feel.",4,Vanessa Ng,googleplay,1,2017,0,0.9217,0.362,easy use friendly however good give fresh look honestbee much better term look feel
2017-01-15 21:51:02,Good,4,Tk Yong,googleplay,1,2017,0,0.4404,1.0,good
2017-01-06 10:22:40,Great to save time to shop outside. We can have more quality time with family.,4,Feng Jianfen,googleplay,1,2017,0,0.8074,0.36,great save time shop outside quality time family
2016-12-30 09:37:49,"Some day app work, some day it just doesn't work",4,Yvonne Siak,googleplay,12,2016,0,0.0,0.0,day work day work
2016-12-10 22:19:23,Easy to use...,4,Kelly Ong,googleplay,12,2016,0,0.4404,0.592,easy use
2016-12-13 16:31:02,Good,4,Steven Tang,googleplay,12,2016,0,0.4404,1.0,good
2016-11-17 15:06:41,"I followed the instruction carefully but even how many times I did, the system simply says that I had keyed in the password wrongly even after they had given me the OTP. It really sucks... Haizzz😠... Anyway, they provide me with the number to their operator. Janet was very helpful and courteous. Thank you.",4,Nur Amelia Selamat,googleplay,11,2016,0,0.6597,0.206,followed instruction carefully even many time system simply say keyed password wrongly even given otp really suck haizzz anyway provide number operator janet helpful courteous thank
2016-10-11 06:52:11,Smooth selection of products & checkout process. Got a discount if $7 for 1st order using the app. Great online purchase!,4,Suriyati Kasmoh,googleplay,10,2016,0,0.6588,0.18,smooth selection product checkout process got discount st order using great online purchase
2016-11-01 16:36:28,"It is convenient to be able to shop for groceries through this app, especially when for those who have kids. It beats having to squeeze with the others after working hours and having to carry all the stuff back with the kids around.",4,Jaslene Poh,googleplay,11,2016,0,0.0,0.0,convenient able shop grocery especially kid beat squeeze others working hour carry stuff back kid around
2016-10-21 21:11:45,Good but find function not very effective to find stuff you want,4,Ong Li Lin,googleplay,10,2016,0,-0.3085,0.212,good find function effective find stuff want
2016-11-29 17:00:56,Not all mobile phone open this webs,4,Samsung Samsung,googleplay,11,2016,0,0.0,0.0,mobile phone open web
2016-10-18 09:33:40,Like all cheaper,4,Thye Sing Ho,googleplay,10,2016,0,0.3612,0.556,like cheaper
2016-11-12 13:33:28,Happy shopping experience!,4,Tihuan Zhang,googleplay,11,2016,0,0.6114,0.666,happy shopping experience
2016-11-16 17:24:25,Not bad,4,Verbal Me,googleplay,11,2016,0,0.431,0.74,bad
2016-10-18 00:18:42,Good,4,Mary Cheow,googleplay,10,2016,0,0.4404,1.0,good
2017-04-13 06:24:50,Items r repeated wen i scrol,4,ct khadijah,googleplay,4,2017,0,0.0,0.0,item r repeated wen scrol
2016-09-19 14:22:48,Good,4,perumal kandasamy,googleplay,9,2016,0,0.4404,1.0,good
2015-08-16 14:30:07,Are we able to get link point if order here,4,Benson Ong,googleplay,8,2015,0,0.0,0.0,able get link point order
2017-11-23 12:36:50,Can be a bit more intuitive in terns of user experience. Had to search to perform a few actions. Also app crashes many times while searching.,4,Afreen Banu Junaid,googleplay,11,2017,0,0.0,0.0,bit intuitive tern user experience search perform action also crash many time searching
2017-06-25 10:09:53,Option to remove items from cart  not an easy one.,4,Dusko Grba,googleplay,6,2017,0,-0.3412,0.0,option remove item cart easy one
2018-04-28 06:43:08,Should add same day delivery,4,A Google user,googleplay,4,2018,0,0.0,0.0,add day delivery
2018-06-11 20:26:04,"Had used before, no problems, limited Indian products",4,Aman Pandey,googleplay,6,2018,0,0.4449,0.395,used problem limited indian product
2018-07-18 21:58:12,Useful app to have but prefers online version. No linkpoints issued.,4,Badriyah Jamaludin,googleplay,7,2018,0,-0.2144,0.142,useful prefers online version linkpoints issued
2017-06-28 15:18:46,Convenient  and easy to use.,4,Jennie Yuen,googleplay,6,2017,0,0.4404,0.42,convenient easy use
2015-08-02 12:49:57,Ntuc fair price,4,Nur Reza,googleplay,8,2015,0,0.3182,0.535,fair price
2019-10-18 11:40:04,Ok,4,Foo Liang,googleplay,10,2019,0,0.296,1.0,ok
2018-05-16 17:10:05,Not bad,4,Alvin Tan,googleplay,5,2018,0,0.431,0.74,bad
2020-04-08 09:03:39,Nice.,4,Max CK,googleplay,4,2020,0,0.4215,1.0,nice
2018-04-24 21:43:54,Nice,4,Rosanna Matias-Velasco,googleplay,4,2018,0,0.4215,1.0,nice
2019-03-01 22:51:20,great,4,Alex Tan,googleplay,3,2019,0,0.6249,1.0,great
